"gutenberg_id","title","author","lccn","wikipedia_url","publication_year"
"445","The crowd : A study of the popular mind","Gustave Le Bon","","https://en.wikipedia.org/wiki/The_Crowd:_A_Study_of_the_Popular_Mind","1895"
"447","Maggie: A Girl of the Streets","Stephen Crane","","https://en.wikipedia.org/wiki/Maggie:_A_Girl_of_the_Streets","1893"
"451","The Shadow Line: A Confession","Joseph Conrad","","https://en.wikipedia.org/wiki/The_Shadow_Line_(novel)","1917"
"452","Lavengro: The Scholar, the Gypsy, the Priest","George Borrow","","https://en.wikipedia.org/wiki/Lavengro","1851"
"463","The Red Badge of Courage: An Episode of the American Civil War","Stephen Crane","","https://en.wikipedia.org/wiki/The_Red_Badge_of_Courage","1895"
"467","The Princess of Cleves","Madame de La Fayette","","https://en.wikipedia.org/wiki/La_Princesse_de_Cl%C3%A8ves","1678"
"468","Manon Lescaut","abbé Prévost","","https://en.wikipedia.org/wiki/Manon_Lescaut","1731"
"469","The Duchesse of Langeais","Honoré de Balzac","","https://en.wikipedia.org/wiki/La_Duchesse_de_Langeais","1834"
"470","Heretics","G. K. Chesterton","","https://en.wikipedia.org/wiki/Heretics_(book)","1905"
"471","The Bride of Lammermoor","Walter Scott","","https://en.wikipedia.org/wiki/The_Bride_of_Lammermoor","1819"
"472","The House Behind the Cedars","Charles W. Chesnutt","","https://en.wikipedia.org/wiki/The_House_Behind_the_Cedars_(book)","1900"
"475","In Darkest England, and the Way Out","William Booth","","https://en.wikipedia.org/wiki/In_Darkest_England_and_the_Way_Out","1890"
"477","Criminal Sociology","Enrico Ferri","","https://en.wikipedia.org/wiki/Das_Verbrechen_als_soziale_Erscheinung;_Grundz%C3%BCge_der_Kriminal-Sociologie","1884"
"479","Little Lord Fauntleroy","Frances Hodgson Burnett","","https://en.wikipedia.org/wiki/Little_Lord_Fauntleroy","1885"
"482","The Woodlanders","Thomas Hardy","","https://en.wikipedia.org/wiki/The_Woodlanders","1887"
"486","Ozma of Oz","L. Frank Baum","","https://en.wikipedia.org/wiki/Ozma_of_Oz","1907"
"493","Falk: A Reminiscence","Joseph Conrad","","https://en.wikipedia.org/wiki/Falk_(short_story)","1901"
"495","Amy Foster","Joseph Conrad","","https://en.wikipedia.org/wiki/Amy_Foster","1901"
"496","The Little Lame Prince","Dinah Maria Mulock Craik","","https://en.wikipedia.org/wiki/The_Little_Lame_Prince_and_his_Travelling_Cloak","1875"
"498","Rebecca of Sunnybrook Farm","Kate Douglas Smith Wiggin","","https://en.wikipedia.org/wiki/Rebecca_of_Sunnybrook_Farm","1903"
"499","Tom Swift in the Land of Wonders; Or, The Underground Search for the Idol of…","","","https://en.wikipedia.org/wiki/Tom_Swift_in_the_Land_of_Wonders","1917"
"500","The Adventures of Pinocchio","Carlo Collodi","","https://en.wikipedia.org/wiki/The_Adventures_of_Pinocchio","1881"
"501","The Story of Doctor Dolittle","Hugh Lofting","","https://en.wikipedia.org/wiki/The_Story_of_Doctor_Dolittle","1920"
"505","History of the Warfare of Science with Theology in Christendom","White","","https://en.wikipedia.org/wiki/A_History_of_the_Warfare_of_Science_with_Theology_in_Christendom","1896"
"506","The Shuttle","Frances Hodgson Burnett","","https://en.wikipedia.org/wiki/The_Shuttle_(novel)","1907"
"507","Adam Bede","George Eliot","","https://en.wikipedia.org/wiki/Adam_Bede","1859"
"508","Twice-Told Tales","Nathaniel Hawthorne","","https://en.wikipedia.org/wiki/Twice-Told_Tales","1837"
"509","The Purcell Papers — Volume 1","Joseph Sheridan Le Fanu","","https://en.wikipedia.org/wiki/The_Purcell_Papers","1880"
"510","The Purcell Papers — Volume 2","Joseph Sheridan Le Fanu","","https://en.wikipedia.org/wiki/The_Purcell_Papers","1880"
"511","The Purcell Papers — Volume 3","Joseph Sheridan Le Fanu","","https://en.wikipedia.org/wiki/The_Purcell_Papers","1880"
"512","Mosses from an old manse","Nathaniel Hawthorne","","https://en.wikipedia.org/wiki/Mosses_from_an_Old_Manse","1846"
"513","The snow-image, and other twice-told tales","Nathaniel Hawthorne","","https://en.wikipedia.org/wiki/The_Snow-Image,_and_Other_Twice-Told_Tales","1851"
"514","Little Women","Louisa May Alcott","","https://en.wikipedia.org/wiki/Little_Women","1868"
"516","The Silverado Squatters","Robert Louis Stevenson","","https://en.wikipedia.org/wiki/The_Silverado_Squatters","1883"
"517","The Emerald City of Oz","L. Frank Baum","","https://en.wikipedia.org/wiki/The_Emerald_City_of_Oz","1910"
"518","The Enchanted Island of Yew","L. Frank Baum","","https://en.wikipedia.org/wiki/The_Enchanted_Island_of_Yew","1903"
"519","A Kidnapped Santa Claus","L. Frank Baum","","https://en.wikipedia.org/wiki/A_Kidnapped_Santa_Claus","1904"
"520","The Life and Adventures of Santa Claus","L. Frank Baum","","https://en.wikipedia.org/wiki/The_Life_and_Adventures_of_Santa_Claus","1902"
"521","The Life and Adventures of Robinson Crusoe","Daniel Defoe","","https://en.wikipedia.org/wiki/Robinson_Crusoe","1719"
"524","Ann Veronica: A Modern Love Story","H. G. Wells","","https://en.wikipedia.org/wiki/Ann_Veronica","1909"
"525","Youth, a Narrative","Joseph Conrad","","https://en.wikipedia.org/wiki/Youth_(Conrad_short_story)","1898"
"526","Heart of Darkness","Joseph Conrad","","https://en.wikipedia.org/wiki/Heart_of_Darkness","1899"
"534","An Inland Voyage","Robert Louis Stevenson","","https://en.wikipedia.org/wiki/An_Inland_Voyage","1878"
"535","Travels with a donkey in the Cevennes","Robert Louis Stevenson","","https://en.wikipedia.org/wiki/Travels_with_a_Donkey_in_the_C%C3%A9vennes","1879"
"536","A Footnote to History: Eight Years of Trouble in Samoa","Robert Louis Stevenson","","https://en.wikipedia.org/wiki/A_Footnote_to_History:_Eight_Years_of_Trouble_in_Samoa","1892"
"541","The Age of Innocence","Edith Wharton","","https://en.wikipedia.org/wiki/The_Age_of_Innocence","1920"
"543","Main Street","Sinclair Lewis","","https://en.wikipedia.org/wiki/Main_Street_(novel)","1920"
"544","Anne's House of Dreams","L. M. Montgomery","","https://en.wikipedia.org/wiki/Anne%27s_House_of_Dreams","1917"
"545","At the Earth's Core","Edgar Rice Burroughs","","https://en.wikipedia.org/wiki/At_the_Earth%27s_Core_(novel)","1914"
"549","The Underdogs: A Novel of the Mexican Revolution","Mariano Azuela","","https://en.wikipedia.org/wiki/The_Underdogs_(novel)","1915"
"550","Silas Marner","George Eliot","","https://en.wikipedia.org/wiki/Silas_Marner","1861"
"551","The Land That Time Forgot","Edgar Rice Burroughs","","https://en.wikipedia.org/wiki/The_Land_That_Time_Forgot_(novel)","1924"
"552","The People That Time Forgot","Edgar Rice Burroughs","","https://en.wikipedia.org/wiki/The_People_That_Time_Forgot_(novel)","1963"
"553","Out of Time's A","ss ","","https://en.wikipedia.org/wiki/Out_of_Time%27s_Abyss","1963"
"554","The Contrast","Royall Tyler","","https://en.wikipedia.org/wiki/The_Contrast_(play)","1787"
"556","Rewards and Fairies","Rudyard Kipling","","https://en.wikipedia.org/wiki/Rewards_and_Fairies","1910"
"557","Puck of Pook's Hill","Rudyard Kipling","","https://en.wikipedia.org/wiki/Puck_of_Pook%27s_Hill","1906"
"558","The Thirty-Nine Steps","John Buchan","","https://en.wikipedia.org/wiki/The_Thirty-Nine_Steps","1915"
"559","Greenmantle","John Buchan","","https://en.wikipedia.org/wiki/Greenmantle","1916"
"560","Mr. Standfast","John Buchan","","https://en.wikipedia.org/wiki/Mr_Standfast","1919"
"561","The Further Adventures of Robinson Crusoe","Daniel Defoe","","https://en.wikipedia.org/wiki/The_Farther_Adventures_of_Robinson_Crusoe","1719"
"564","The Mystery of Edwin Drood","Charles Dickens","","https://en.wikipedia.org/wiki/The_Mystery_of_Edwin_Drood","1870"
"571","The 1995 CIA World Factbook","United States. Central Intelligence Agency","","https://en.wikipedia.org/wiki/The_World_Factbook","1962"
"575","The Essays or Counsels, Civil and Moral","Francis Bacon","","https://en.wikipedia.org/wiki/Essays_(Francis_Bacon)","1597"
"580","The Pickwick Papers","Charles Dickens","","https://en.wikipedia.org/wiki/The_Pickwick_Papers","1836"
"583","The Woman in White","Wilkie Collins","","https://en.wikipedia.org/wiki/The_Woman_in_White_(novel)","1859"
"584","Our Nig; Or, Sketches from the Life of a Free Black, in a Two-story White…","","","https://en.wikipedia.org/wiki/Our_Nig","1859"
"588","Master Humphrey's Clock","Charles Dickens","","https://en.wikipedia.org/wiki/Master_Humphrey%27s_Clock","1840"
"589","Catriona","Robert Louis Stevenson","","https://en.wikipedia.org/wiki/Catriona_(novel)","1893"
"599","Vanity Fair","William Makepeace Thackeray","","https://en.wikipedia.org/wiki/Vanity_Fair_(novel)","1847"
"600","Notes from the Underground","Fyodor Dostoyevsky","","https://en.wikipedia.org/wiki/Notes_from_Underground","1864"
"601","The Monk: A Romance","M. G. Lewis","","https://en.wikipedia.org/wiki/The_Monk","1796"
"604","Gulliver of Mars","Edwin Lester Arnold","","https://en.wikipedia.org/wiki/Lieut._Gullivar_Jones:_His_Vacation","1905"
"608","Areopagitica","John Milton","","https://en.wikipedia.org/wiki/Areopagitica","1644"
"610","Idylls of the King","Baron Alfred Tennyson Tennyson","","https://en.wikipedia.org/wiki/Idylls_of_the_King","1859"
"611","Prester John","John Buchan","","https://en.wikipedia.org/wiki/Prester_John_(novel)","1910"
"612","The Constitution of Japan, 1946","Japan","","https://en.wikipedia.org/wiki/Constitution_of_Japan","1947"
"613","The Constitution of the Empire of Japan, 1889","Japan","","https://en.wikipedia.org/wiki/Meiji_Constitution","1890"
"615","Orlando Furioso","Lodovico Ariosto","","https://en.wikipedia.org/wiki/Orlando_Furioso","1516"
"618","Codex Junius 11","","","https://en.wikipedia.org/wiki/Junius_manuscript","1655"
"619","The Warden","Anthony Trollope","","https://en.wikipedia.org/wiki/The_Warden","1855"
"620","Sylvie and Bruno","Lewis Carroll","","https://en.wikipedia.org/wiki/Sylvie_and_Bruno","1889"
"621","The Varieties of Religious Experience: A Study in Human Nature","William James","","https://en.wikipedia.org/wiki/The_Varieties_of_Religious_Experience","1902"
"623","The Battle of the Books, and other Short Pieces","Jonathan Swift","","https://en.wikipedia.org/wiki/The_Battle_of_the_Books","1704"
"624","Looking Backward, 2000 to 1887","Edward Bellamy","","https://en.wikipedia.org/wiki/Looking_Backward","1888"
"626","The Love of Books: The Philobiblon of Richard de Bury","Richard de Bury","","https://en.wikipedia.org/wiki/The_Philobiblon","1345"
"636","Memoirs of Extraordinary Popular Delusions — Volume 1","Charles Mackay","","https://en.wikipedia.org/wiki/Extraordinary_Popular_Delusions_and_the_Madness_of_Crowds","1841"
"638","An Outcast of the Islands","Joseph Conrad","","https://en.wikipedia.org/wiki/An_Outcast_of_the_Islands","1896"
"642","The Altar of the Dead","Henry James","","https://en.wikipedia.org/wiki/The_Altar_of_the_Dead","1895"
"643","The Death of the Lion","Henry James","","https://en.wikipedia.org/wiki/The_Death_of_the_Lion","1894"
"644","The Haunted Man and the Ghost's Bargain","Charles Dickens","","https://en.wikipedia.org/wiki/The_Haunted_Man_and_the_Ghost%27s_Bargain","1848"
"645","The Figure in the Carpet","Henry James","","https://en.wikipedia.org/wiki/The_Figure_in_the_Carpet","1896"
"646","The Coral Island: A Tale of the Pacific Ocean","R. M. Ballantyne","","https://en.wikipedia.org/wiki/The_Coral_Island","1857"
"647","The Dynamiter","Robert Louis Stevenson and Fanny Van de Grift Stevenson","","https://en.wikipedia.org/wiki/More_New_Arabian_Nights:_The_Dynamiter","1885"
"648","Wild Wales: Its People, Language and Scenery","George Borrow","","https://en.wikipedia.org/wiki/Wild_Wales","1862"
"649","Ancient Poems, Ballads, and Songs of the Peasantry of England","Bell and Dixon","15022311","","1857"
"650","Pictures from Italy","Charles Dickens","","https://en.wikipedia.org/wiki/Pictures_from_Italy","1846"
"651","Phantasmagoria and Other Poems","Lewis Carroll","","https://en.wikipedia.org/wiki/Phantasmagoria_(poem)","1869"
"652","Rasselas, Prince of A","ssinia ","","https://en.wikipedia.org/wiki/The_History_of_Rasselas,_Prince_of_Abissinia","1759"
"653","The Chimes","Charles Dickens","","https://en.wikipedia.org/wiki/The_Chimes","1844"
"654","Grace Abounding to the Chief of Sinners","John Bunyan","","https://en.wikipedia.org/wiki/Grace_Abounding_to_the_Chief_of_Sinners","1666"
"672","The Secret Guide to Computers","Russ Walter","","https://en.wikipedia.org/wiki/The_Secret_Guide_to_Computers","1984"
"675","American Notes","Charles Dickens","","https://en.wikipedia.org/wiki/American_Notes","1842"
"676","The Battle of Life","Charles Dickens","","https://en.wikipedia.org/wiki/The_Battle_of_Life","1846"
"678","The Cricket on the Hearth: A Fairy Tale of Home","Charles Dickens","","https://en.wikipedia.org/wiki/The_Cricket_on_the_Hearth","1845"
"680","The Golden Threshold","Sarojini Naidu","","https://en.wikipedia.org/wiki/The_Golden_Threshold","1905"
"683","The Compleat Angler","Izaak Walton","","https://en.wikipedia.org/wiki/The_Compleat_Angler","1653"
"685","The Atomic Bombings of Hiroshima and Nagasaki","","","","1946"
"687","A Personal Record","Joseph Conrad","","https://en.wikipedia.org/wiki/A_Personal_Record","1912"
"696","The Castle of Otranto","Horace Walpole","","https://en.wikipedia.org/wiki/The_Castle_of_Otranto","1764"
"697","The Light Princess","George MacDonald","","https://en.wikipedia.org/wiki/The_Light_Princess","1864"
"699","A Child's History of England","Charles Dickens","","https://en.wikipedia.org/wiki/A_Child%27s_History_of_England","1852"
"700","The Old Curiosity Shop","Charles Dickens","","https://en.wikipedia.org/wiki/The_Old_Curiosity_Shop","1840"
"701","The King of the Golden River","John Ruskin","","https://en.wikipedia.org/wiki/The_King_of_the_Golden_River","1851"
"706","The Amateur Cracksman","E. W. Hornung","","https://en.wikipedia.org/wiki/The_Amateur_Cracksman","1899"
"707","Raffles: Further Adventures of the Amateur Cracksman","E. W. Hornung","","https://en.wikipedia.org/wiki/The_Black_Mask","1901"
"708","The Princess and the Goblin","George MacDonald","","https://en.wikipedia.org/wiki/The_Princess_and_the_Goblin","1872"
"709","The Princess and Curdie","George MacDonald","","https://en.wikipedia.org/wiki/The_Princess_and_Curdie","1883"
"711","Allan Quatermain","H. Rider Haggard","","https://en.wikipedia.org/wiki/Allan_Quatermain_(novel)","1887"
"713","Memoirs of Extraordinary Popular Delusions — Volume 2","Charles Mackay","","https://en.wikipedia.org/wiki/Extraordinary_Popular_Delusions_and_the_Madness_of_Crowds","1841"
"715","The Moon Endureth: Tales and Fancies","John Buchan","","https://en.wikipedia.org/wiki/The_Moon_Endureth","1912"
"718","Tono-Bungay","H. G. Wells","","https://en.wikipedia.org/wiki/Tono-Bungay","1909"
"720","Almayer's Folly: A Story of an Eastern River","Joseph Conrad","","https://en.wikipedia.org/wiki/Almayer%27s_Folly","1895"
"721","The Birds' Christmas Carol","Kate Douglas Smith Wiggin","","https://en.wikipedia.org/wiki/The_Birds%27_Christmas_Carol","1886"
"729","Hackers, Heroes of the Computer Revolution. Chapters 1 and 2","Steven Levy","","https://en.wikipedia.org/wiki/Hackers:_Heroes_of_the_Computer_Revolution","1984"
"730","Oliver Twist","Charles Dickens","","https://en.wikipedia.org/wiki/Oliver_Twist","1837"
"731","History of the Decline and Fall of the Roman Empire — Volume 1","Edward Gibbon","","https://en.wikipedia.org/wiki/The_History_of_the_Decline_and_Fall_of_the_Roman_Empire","1776"
"732","History of the Decline and Fall of the Roman Empire — Volume 2","Edward Gibbon","","https://en.wikipedia.org/wiki/The_History_of_the_Decline_and_Fall_of_the_Roman_Empire","1776"
"733","History of the Decline and Fall of the Roman Empire — Volume 3","Edward Gibbon","","https://en.wikipedia.org/wiki/The_History_of_the_Decline_and_Fall_of_the_Roman_Empire","1776"
"734","History of the Decline and Fall of the Roman Empire — Volume 4","Edward Gibbon","","https://en.wikipedia.org/wiki/The_History_of_the_Decline_and_Fall_of_the_Roman_Empire","1776"
"735","History of the Decline and Fall of the Roman Empire — Volume 5","Edward Gibbon","","https://en.wikipedia.org/wiki/The_History_of_the_Decline_and_Fall_of_the_Roman_Empire","1776"
"736","History of the Decline and Fall of the Roman Empire — Volume 6","Edward Gibbon","","https://en.wikipedia.org/wiki/The_History_of_the_Decline_and_Fall_of_the_Roman_Empire","1776"
"746","Burning Daylight","Jack London","","https://en.wikipedia.org/wiki/Burning_Daylight","1910"
"748","The Brother of Daphne","Dornford Yates","","https://en.wikipedia.org/wiki/The_Brother_of_Daphne","1914"
"751","The Autocrat of the Breakfast-Table","Oliver Wendell Holmes","","https://en.wikipedia.org/wiki/The_Autocrat_of_the_Breakfast-Table","1858"
"754","The Story of Mankind","Hendrik Willem Van Loon","","https://en.wikipedia.org/wiki/The_Story_of_Mankind","1921"
"755","A Lady's Life in the Rocky Mountains","Isabella L. Bird","","https://en.wikipedia.org/wiki/A_Lady%27s_Life_in_the_Rocky_Mountains","1879"
"757","Fifty ""Bab"" Ballads: Much Sound and Little Sense","W. S. Gilbert","","https://en.wikipedia.org/wiki/Bab_Ballads","1868"
"760","Enoch Soames: A Memory of the Eighteen-Nineties","Sir Max Beerbohm","","https://en.wikipedia.org/wiki/Enoch_Soames","1916"
"764","Hans Brinker; Or, The Silver Skates","Mary Mapes Dodge","","https://en.wikipedia.org/wiki/Hans_Brinker,_or_The_Silver_Skates","1865"
"765","The Moon Pool","Abraham Merritt","","https://en.wikipedia.org/wiki/The_Moon_Pool","1919"
"766","David Copperfield","Charles Dickens","","https://en.wikipedia.org/wiki/David_Copperfield","1869"
"767","Agnes Grey","Anne Brontë","","https://en.wikipedia.org/wiki/Agnes_Grey","1847"
"768","Wuthering Heights","Emily Brontë","","https://en.wikipedia.org/wiki/Wuthering_Heights","1847"
